number,formid,form.section_1_farmer_identification.community,form.section_1_farmer_identification.first_name,form.section_1_farmer_identification.last_name,form.section_1_farmer_identification.gender,form.section_1_farmer_identification.date_of_birth,form.section_1_farmer_identification.national_id,form.section_1_farmer_identification.phone_number,form.section_1_farmer_identification.farmer_photograph,form.section_2_household_information.household_size,form.section_2_household_information.primary_occupation,form.section_2_household_information.farming_experience_years,form.section_3_farm_information.farm_ownership,form.section_3_farm_information.number_of_farm_plots,form.section_3_farm_information.primary_or_main_irrigation_source.choice,form.section_3_farm_information.primary_or_main_irrigation_source.specify_other,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.choice,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_groundnuts_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_maize_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_rice_hectares,form.section_5_livestock.livestock_and_number_kept_integer.choice,form.section_5_livestock.livestock_and_number_kept_integer.number_of_goats,form.section_5_livestock.livestock_and_number_kept_integer.number_of_rabbits,form.section_6_farm_location.farm_gps_location,form.section_7_consent.farmer_accepts_or_decline_to_participate_in_the_programme.choice,form.case.@case_id,completed_time,started_time,username,received_on,form_link,hq_user
318,601e6ac6-0459-4d4a-8871-495621c1d1a6,community_03,Ahmed,Sani,male,1985-04-09,82904296987,08041043946,https://www.commcarehq.org/photos/farmer_318.jpg,7,crop_farming,8,owned,3,borehole,---,groundnuts maize,2.8,1.8,---,---,---,---,10.2767616 7.358496 0.0 20.0,yes,5524549c-9204-46a8-86cf-9741526bef81,2026-02-10 00:06:00,2026-02-10,tester,2026-02-10 00:06:10,https://www.commcarehq.org/form/601e6ac6-0459-4d4a-8871-495621c1d1a6,tester
319,32322442-fbd3-4065-8ee6-38b70d9fbb9e,community_02,Esther,Ibrahim,female,1972-03-19,,08048313374,https://www.commcarehq.org/photos/farmer_319.jpg,6,crop_farming,26,owned,2,river_stream,---,maize groundnuts,2.5,1.7,---,---,---,---,10.5330207 7.2094716 0.0 20.0,yes,17eef349-c952-4173-a9c0-eec5219d7503,2026-04-08 00:04:00,2026-04-08,tester,2026-04-08 00:04:11,https://www.commcarehq.org/form/32322442-fbd3-4065-8ee6-38b70d9fbb9e,tester
320,5659439d-ec63-48dd-b780-69ba4c55dc20,community_06,Hauwa,Yakubu,male,1995-03-07,77529122887,08095997397,https://www.commcarehq.org/photos/farmer_320.jpg,4,crop_farming,2,owned,2,rain-fed,---,groundnuts maize,0.8,5.0,---,goats,25,---,10.260709 7.2601678 0.0 20.0,yes,6a570bb7-61b3-4bd8-83bb-87b89f336e2a,2026-02-21 00:06:00,2026-02-21,tester,2026-02-21 00:06:07,https://www.commcarehq.org/form/5659439d-ec63-48dd-b780-69ba4c55dc20,tester
321,98a4c49b-5900-4210-a650-ef180d95f356,community_03,Ibrahim,Okafor,male,1977-10-15,,08061786793,https://www.commcarehq.org/photos/farmer_321.jpg,6,crop_farming,8,owned,6,rain-fed,---,rice groundnuts maize,0.8,3.0,1.9,rabbits,---,35,10.2241145 7.5958572 0.0 20.0,yes,3f0a02d7-a1ed-46b3-91e9-63117532fc1e,2026-05-25 00:05:00,2026-05-25,tester,2026-05-25 00:05:06,https://www.commcarehq.org/form/98a4c49b-5900-4210-a650-ef180d95f356,tester
322,443e7373-a4f7-4691-a16d-c08b871245bf,community_07,Deborah,Abdullahi,male,1981-09-21,87633907147,08005115854,https://www.commcarehq.org/photos/farmer_322.jpg,8,mixed_farming,14,family_land,2,irrigation_scheme,---,groundnuts maize rice,1.0,4.0,2.1,---,---,---,10.5794015 7.5557588 0.0 20.0,yes,00bcf12b-d1a3-4147-96d0-bee25f3972de,2026-03-17 00:02:00,2026-03-17,tester,2026-03-17 00:02:17,https://www.commcarehq.org/form/443e7373-a4f7-4691-a16d-c08b871245bf,tester
323,7377e3a0-8ce6-4c61-8ffd-6b120bfcd3e6,community_01,Peter,Johnson,male,1992-09-13,,08034675388,https://www.commcarehq.org/photos/farmer_323.jpg,4,crop_farming,4,owned,3,rain-fed,---,rice,---,---,1.7,goats,12,---,10.4632668 7.2806806 0.0 20.0,yes,ace2aac6-e42a-43ad-86c9-24c10f77d1ea,2026-03-11 00:03:00,2026-03-11,tester,2026-03-11 00:03:11,https://www.commcarehq.org/form/7377e3a0-8ce6-4c61-8ffd-6b120bfcd3e6,tester
324,890235ac-42d3-462b-8b08-e7c5a64fe72f,community_06,Amina,Peter,female,1963-01-06,62435470498,+2348004175195,https://www.commcarehq.org/photos/farmer_324.jpg,7,mixed_farming,8,leased,3,borehole,---,maize groundnuts,1.0,1.0,---,---,---,---,10.4034941 7.5779587 0.0 20.0,no,cf38ef0d-d1f3-4aac-a6b5-38a6a808aa2a,2026-04-08 00:08:00,2026-04-08,tester,2026-04-08 00:08:18,https://www.commcarehq.org/form/890235ac-42d3-462b-8b08-e7c5a64fe72f,tester
325,42251e83-023d-4d2b-b475-e0d6781a2ded,community_03,Deborah,James,male,1963-12-07,,08062768809,https://www.commcarehq.org/photos/farmer_325.jpg,8,crop_farming,16,owned,4,rain-fed,---,groundnuts rice,2.0,---,1.2,---,---,---,10.447022 7.5293003 0.0 20.0,yes,6d8a29c5-7c1b-49a8-ad58-cc203abf8ab5,2026-02-14 00:06:00,2026-02-14,tester,2026-02-14 00:06:09,https://www.commcarehq.org/form/42251e83-023d-4d2b-b475-e0d6781a2ded,tester
326,d7a69102-ca43-4e5c-a767-37282d391ab2,community_05,Paul,Adeyemi,male,1975-04-22,49531209279,8043860004,https://www.commcarehq.org/photos/farmer_326.jpg,8,crop_farming,25,family_land,3,rain-fed,---,maize,---,5.9,---,goats rabbits,4,32,10.3857733 7.3660307 0.0 20.0,yes,19fb6928-612b-4da0-a492-26288010cd4e,2026-04-23 00:03:00,2026-04-23,tester,2026-04-23 00:03:05,https://www.commcarehq.org/form/d7a69102-ca43-4e5c-a767-37282d391ab2,tester
327,4609a979-6f8a-481e-b69a-4bab0f75fca3,community_02,Ruth,Michael,female,1997-10-05,25961452647,08047812192,https://www.commcarehq.org/photos/farmer_327.jpg,3,crop_farming,10,owned,1,borehole,---,maize rice,---,4.5,2.3,---,---,---,10.5039574 7.2526828 0.0 20.0,yes,968e2939-7d84-41a3-8200-71fd7887bc60,2026-06-19 00:03:00,2026-06-19,tester,2026-06-19 00:03:06,https://www.commcarehq.org/form/4609a979-6f8a-481e-b69a-4bab0f75fca3,tester
328,9fd7515e-529a-41a5-878a-add473d096fc,community_05,Paul,David,female,1974-07-07,43478291751,08013543685,https://www.commcarehq.org/photos/farmer_328.jpg,6,crop_farming,29,owned,2,rain-fed,---,maize groundnuts,1.1,5.3,---,---,---,---,10.4652992 7.4672051 0.0 20.0,yes,31030ca9-2d5d-47be-bacb-6761f6532598,2026-05-13 00:04:00,2026-05-13,tester,2026-05-13 00:04:07,https://www.commcarehq.org/form/9fd7515e-529a-41a5-878a-add473d096fc,tester
329,8ccea8bf-48c4-4b89-9d89-530b72d3615b,community_06,David,Ojo,male,1985-03-17,,08081713459,https://www.commcarehq.org/photos/farmer_329.jpg,7,livestock_farming,17,owned,3,rain-fed,---,rice maize groundnuts,1.9,3.7,0.7,---,---,---,10.4774779 7.5988699 0.0 20.0,yes,becdbf19-bb85-4347-a57c-538b9fda5a67,2026-02-10 00:02:00,2026-02-10,tester,2026-02-10 00:02:10,https://www.commcarehq.org/form/8ccea8bf-48c4-4b89-9d89-530b72d3615b,tester
330,a8946f59-3e90-44c6-b6ed-8276afe6e1ee,community_05,Deborah,Eze,male,1961-10-14,,08068299299,https://www.commcarehq.org/photos/farmer_330.jpg,6,livestock_farming,1,owned,3,rain-fed,---,rice groundnuts maize,2.4,1.3,2.2,goats,9,---,10.2637772 7.3676037 0.0 20.0,yes,c2a9d143-b35b-409b-82e5-888f009e24e4,2026-03-05 00:08:00,2026-03-05,tester,2026-03-05 00:08:16,https://www.commcarehq.org/form/a8946f59-3e90-44c6-b6ed-8276afe6e1ee,tester
331,b0981dc5-29da-4425-ba62-fb7ba5c96bd2,community_01,James,Peter,female,1996-09-12,,08014670131,https://www.commcarehq.org/photos/farmer_331.jpg,8,crop_farming,2,owned,3,rain-fed,---,maize rice groundnuts,1.5,5.8,0.9,---,---,---,10.5504969 7.4765748 0.0 20.0,yes,260bb7a7-ac7c-417c-8f4b-37cee53e0655,2026-03-16 00:03:00,2026-03-16,tester,2026-03-16 00:03:08,https://www.commcarehq.org/form/b0981dc5-29da-4425-ba62-fb7ba5c96bd2,tester
332,863788de-f6dc-4399-b6a2-81635aaf6415,community_01,Suleiman,Eze,female,1972-08-08,67692050763,08001787963,https://www.commcarehq.org/photos/farmer_332.jpg,8,crop_farming,7,family_land,2,rain-fed,---,maize rice groundnuts,3.0,5.5,2.2,---,---,---,10.4426511 7.5481574 0.0 20.0,yes,7a4cda27-105c-46e0-9c57-b2895e2b9a36,2026-01-11 00:06:00,2026-01-11,tester,2026-01-11 00:06:08,https://www.commcarehq.org/form/863788de-f6dc-4399-b6a2-81635aaf6415,tester
333,dddc7736-6c9c-46f6-a8a9-1bc423c370a7,community_04,Paul,Ojo,female,1985-03-11,95486125412,08043737855,https://www.commcarehq.org/photos/farmer_333.jpg,6,mixed_farming,22,leased,1,rain-fed,---,groundnuts maize,2.8,5.3,---,---,---,---,10.3014057 7.5273474 0.0 20.0,yes,8a6f5967-79b5-4f1a-83b8-741e9d144118,2026-03-05 00:04:00,2026-03-05,tester,2026-03-05 00:04:19,https://www.commcarehq.org/form/dddc7736-6c9c-46f6-a8a9-1bc423c370a7,tester
334,227bffc7-27c0-4044-afc9-3783fb26351b,community_06,Ibrahim,Ali,female,1984-03-26,86723074873,08067771403,https://www.commcarehq.org/photos/farmer_334.jpg,7,crop_farming,10,owned,5,rain-fed,---,rice groundnuts,2.4,---,1.2,---,---,---,10.3348005 7.3751076 0.0 20.0,yes,0a20924d-19ad-45da-acef-0de9e72ff936,2026-02-10 00:03:00,2026-02-10,tester,2026-02-10 00:03:15,https://www.commcarehq.org/form/227bffc7-27c0-4044-afc9-3783fb26351b,tester
335,e4d742b5-c796-4001-b2e4-0f7930d31966,community_01,John,Okafor,male,1978-02-12,,08053610584,https://www.commcarehq.org/photos/farmer_335.jpg,2,crop_farming,30,owned,3,irrigation_scheme,---,rice groundnuts,1.3,---,1.3,---,---,---,10.2620047 7.5970709 0.0 20.0,yes,abb200d0-538d-4ce6-9624-23324f3e4f6c,2026-02-27 00:08:00,2026-02-27,tester,2026-02-27 00:08:12,https://www.commcarehq.org/form/e4d742b5-c796-4001-b2e4-0f7930d31966,tester
336,2d4f6b89-3870-4da8-8eca-f1117d943717,community_02,Peter,Ali,female,1996-02-08,77053976518,+2348084554856,https://www.commcarehq.org/photos/farmer_336.jpg,6,livestock_farming,5,owned,2,dam_reservoir,---,rice maize,---,1.0,2.9,goats,24,---,10.4153102 7.2515059 0.0 20.0,yes,9181d4a1-a05b-4af2-b45e-59c63713ea08,2026-05-10 00:07:00,2026-05-10,tester,2026-05-10 00:07:20,https://www.commcarehq.org/form/2d4f6b89-3870-4da8-8eca-f1117d943717,tester
337,d0bf7916-f873-40e1-9e31-64c813dcd13e,community_04,Mary,Abdullahi,female,1990-07-16,44295644929,08045064491,https://www.commcarehq.org/photos/farmer_337.jpg,7,livestock_farming,16,leased,5,rain-fed,---,maize rice groundnuts,2.3,3.4,3.0,---,---,---,10.2860817 7.3808447 0.0 20.0,yes,7a886c6e-2fe1-425a-bad3-68d700857c8d,2026-06-22 00:04:00,2026-06-22,tester,2026-06-22 00:04:15,https://www.commcarehq.org/form/d0bf7916-f873-40e1-9e31-64c813dcd13e,tester
338,4b9ab9d0-f7d6-42de-8960-08c5eda4ce0b,community_02,Paul,Michael,male,1987-07-28,13705414652,08090757004,https://www.commcarehq.org/photos/farmer_338.jpg,4,mixed_farming,6,family_land,1,rain-fed,---,maize,---,1.0,---,---,---,---,10.579612 7.3549805 0.0 20.0,yes,fcd83f50-5ac1-4c21-b6b3-cdf5356451e9,2026-06-28 00:05:00,2026-06-28,tester,2026-06-28 00:05:09,https://www.commcarehq.org/form/4b9ab9d0-f7d6-42de-8960-08c5eda4ce0b,tester
339,b0ea9856-8e2c-447d-9361-7741ca514d7c,community_06,Rebecca,James,male,2002-02-28,45152444945,08042963750,https://www.commcarehq.org/photos/farmer_339.jpg,1,crop_farming,1,leased,5,rain-fed,---,rice,---,---,2.5,---,---,---,10.2753928 7.448349 0.0 20.0,yes,b7de215c-579b-4f41-894e-16438ec5a2ce,2026-02-25 00:04:00,2026-02-25,tester,2026-02-25 00:04:08,https://www.commcarehq.org/form/b0ea9856-8e2c-447d-9361-7741ca514d7c,tester
340,36f91428-637e-4fea-8ce3-60562523d215,community_06,Elizabeth,Peter,female,1978-07-17,,08075846987,https://www.commcarehq.org/photos/farmer_340.jpg,3,crop_farming,12,family_land,3,irrigation_scheme,---,groundnuts rice,3.0,---,3.7,---,---,---,10.4191922 7.3555383 0.0 20.0,yes,93728c90-02b9-4731-bf5f-bc7787cbe402,2026-01-30 00:07:00,2026-01-30,tester,2026-01-30 00:07:07,https://www.commcarehq.org/form/36f91428-637e-4fea-8ce3-60562523d215,tester
341,60826dc1-0bec-44f3-a23d-a492c31c182f,community_02,Daniel,Peter,male,1972-12-20,25423799715,08080695757,https://www.commcarehq.org/photos/farmer_341.jpg,8,crop_farming,13,owned,3,rain-fed,---,maize,---,0.6,---,goats,19,---,10.3555235 7.3990458 0.0 20.0,yes,d186c586-fee1-4d98-8c32-c7fae852c7b2,2026-03-15 00:08:00,2026-03-15,tester,2026-03-15 00:08:06,https://www.commcarehq.org/form/60826dc1-0bec-44f3-a23d-a492c31c182f,tester
342,0a0b7ce3-b500-4909-b2f7-3b6a11e22bb2,community_04,Grace,Daniel,female,1986-09-22,55702456798,08075031908,https://www.commcarehq.org/photos/farmer_342.jpg,6,crop_farming,12,family_land,1,rain-fed,---,groundnuts,2.3,---,---,goats,8,---,10.4284581 7.4452068 0.0 20.0,yes,bf4ffe20-fcdb-4141-91be-b0ec6473cdce,2026-04-08 00:03:00,2026-04-08,tester,2026-04-08 00:03:08,https://www.commcarehq.org/form/0a0b7ce3-b500-4909-b2f7-3b6a11e22bb2,tester
343,5864eb6c-1a7d-4058-9529-ebff0d542bbf,community_07,Amina,Michael,male,1971-04-16,,08083801268,https://www.commcarehq.org/photos/farmer_343.jpg,6,livestock_farming,20,owned,3,rain-fed,---,groundnuts maize rice,1.4,5.6,1.2,---,---,---,10.2041719 7.4770093 0.0 20.0,yes,bd9d0030-1eab-4e14-8195-97f67f599adc,2026-04-25 00:03:00,2026-04-25,tester,2026-04-25 00:03:12,https://www.commcarehq.org/form/5864eb6c-1a7d-4058-9529-ebff0d542bbf,tester
344,9879e503-1716-444c-9598-2b7f3a5cb446,community_01,Mary,James,male,1975-04-12,47538413359,08097622827,https://www.commcarehq.org/photos/farmer_344.jpg,6,livestock_farming,32,owned,3,rain-fed,---,groundnuts,1.1,---,---,rabbits,---,6,10.2967007 7.4461283 0.0 20.0,yes,22a37a5b-0fb9-490f-b66c-6747548c9267,2026-02-06 00:05:00,2026-02-06,tester,2026-02-06 00:05:06,https://www.commcarehq.org/form/9879e503-1716-444c-9598-2b7f3a5cb446,tester
345,70c86938-e798-47c2-b66f-94604a143191,community_05,Esther,Lawal,female,1971-06-23,31254029708,08039932631,https://www.commcarehq.org/photos/farmer_345.jpg,5,mixed_farming,22,family_land,5,rain-fed,---,rice,---,---,2.3,rabbits,---,22,10.2226853 7.4739051 0.0 20.0,yes,5afa951f-61e6-4e85-9785-8e512c8c39d9,2026-05-17 00:02:00,2026-05-17,tester,2026-05-17 00:02:10,https://www.commcarehq.org/form/70c86938-e798-47c2-b66f-94604a143191,tester
346,ca13e9c2-a5ac-423a-afd1-d0c2b5a76ac3,community_05,Ibrahim,Samuel,male,1959-07-15,16711795478,08087126506,https://www.commcarehq.org/photos/farmer_346.jpg,6,crop_farming,40,owned,3,rain-fed,---,maize rice,---,3.4,3.6,---,---,---,10.2895359 7.3147454 0.0 20.0,yes,0b261b71-fb5a-40ba-afe0-4eacc8a0314a,2026-04-10 00:04:00,2026-04-10,tester,2026-04-10 00:04:10,https://www.commcarehq.org/form/ca13e9c2-a5ac-423a-afd1-d0c2b5a76ac3,tester
347,663dbe3e-fb79-4bd5-bfa1-fdcadac750bb,community_03,Amina,Usman,female,2000-12-09,,08052483944,https://www.commcarehq.org/photos/farmer_347.jpg,8,crop_farming,6,owned,6,rain-fed,---,rice,---,---,1.2,goats,25,---,10.4475505 7.5601417 0.0 20.0,yes,98b41581-13be-4d09-a70d-3369ffea912b,2026-04-15 00:04:00,2026-04-15,tester,2026-04-15 00:04:14,https://www.commcarehq.org/form/663dbe3e-fb79-4bd5-bfa1-fdcadac750bb,tester
348,b2ca4212-9fb6-4e23-b57d-0f06dd4ea015,community_02,Sarah,Ibrahim,male,1981-08-27,36626262113,08038694902,https://www.commcarehq.org/photos/farmer_348.jpg,7,mixed_farming,19,family_land,3,borehole,---,groundnuts,1.5,---,---,---,---,---,10.252222 7.572501 0.0 20.0,yes,2110a9b3-a067-4b15-8068-c9c84cb1bacb,2026-06-06 00:06:00,2026-06-06,tester,2026-06-06 00:06:06,https://www.commcarehq.org/form/b2ca4212-9fb6-4e23-b57d-0f06dd4ea015,tester
349,22a7498d-9f3d-4af3-bc34-bfb8824198e7,community_05,Paul,Bello,male,2008-01-18,,08039212839,https://www.commcarehq.org/photos/farmer_349.jpg,7,crop_farming,1,owned,1,rain-fed,---,groundnuts,1.5,---,---,---,---,---,10.2633122 7.4209285 0.0 20.0,yes,a55182ba-b246-405c-bdc0-27a514ac2386,2026-03-13 00:07:00,2026-03-13,tester,2026-03-13 00:07:12,https://www.commcarehq.org/form/22a7498d-9f3d-4af3-bc34-bfb8824198e7,tester
350,23636a91-5a26-47b0-844f-fe7ed9b9f169,community_07,Ahmed,Peter,female,2008-04-27,,08044759345,https://www.commcarehq.org/photos/farmer_350.jpg,6,livestock_farming,1,leased,1,rain-fed,---,rice,---,---,1.6,goats rabbits,6,14,10.58463 7.3282794 0.0 20.0,yes,1f6abddd-2082-400c-8c36-80be5e290c6f,2026-01-22 00:04:00,2026-01-22,tester,2026-01-22 00:04:20,https://www.commcarehq.org/form/23636a91-5a26-47b0-844f-fe7ed9b9f169,tester
351,5c5b0919-7e52-46c5-a318-ab50c8a5d416,community_01,Naomi,Okafor,male,2004-03-30,82937290927,08090316729,https://www.commcarehq.org/photos/farmer_351.jpg,2,crop_farming,1,owned,6,rain-fed,---,groundnuts maize,1.5,0.7,---,---,---,---,10.334254 7.5212584 0.0 20.0,yes,7cfa1ef0-d72e-4407-bd3f-81e79232371b,2026-04-19 00:05:00,2026-04-19,tester,2026-04-19 00:05:15,https://www.commcarehq.org/form/5c5b0919-7e52-46c5-a318-ab50c8a5d416,tester
352,d9033826-4762-4672-a186-7e961855ac12,community_01,Daniel,Balogun,male,1992-02-24,21475327679,08089880172,https://www.commcarehq.org/photos/farmer_352.jpg,4,mixed_farming,3,leased,1,borehole,---,rice groundnuts,0.9,---,2.7,---,---,---,10.5493606 7.5144527 0.0 20.0,yes,8413faf9-4bfd-4726-96db-e8d500074829,2026-02-01 00:02:00,2026-02-01,tester,2026-02-01 00:02:09,https://www.commcarehq.org/form/d9033826-4762-4672-a186-7e961855ac12,tester
353,e7ecf1e0-61ad-4e42-a99f-f060713fb794,community_02,Suleiman,Philip,male,2007-07-05,43009404934,08027361874,https://www.commcarehq.org/photos/farmer_353.jpg,8,mixed_farming,1,owned,4,other,Community Well,rice,---,---,2.5,goats,5,---,10.2303119 7.2748192 0.0 20.0,yes,acd4530d-57dc-4215-a405-f733740fa56c,2026-02-28 00:03:00,2026-02-28,tester,2026-02-28 00:03:17,https://www.commcarehq.org/form/e7ecf1e0-61ad-4e42-a99f-f060713fb794,tester
354,fd5c0e03-5ef6-44cc-8b71-e8da3730611e,community_05,Blessing,Ahmed,female,1982-03-23,60785705807,08075692700,https://www.commcarehq.org/photos/farmer_354.jpg,12,crop_farming,25,leased,6,borehole,---,rice maize,---,4.7,2.6,---,---,---,10.4908596 7.3276256 0.0 20.0,yes,64ed6460-5569-4b0d-a452-8522ff340c7b,2026-05-03 00:04:00,2026-05-03,tester,2026-05-03 00:04:20,https://www.commcarehq.org/form/fd5c0e03-5ef6-44cc-8b71-e8da3730611e,tester
355,2003e9e9-5097-4ec3-a13b-06465dab5f32,community_02,Ruth,Johnson,male,1972-09-17,60211881192,08048379484,https://www.commcarehq.org/photos/farmer_355.jpg,2,crop_farming,9,family_land,2,rain-fed,---,maize groundnuts,1.6,5.4,---,rabbits,---,13,10.2867975 7.2065557 0.0 20.0,yes,5bd28b7a-2842-496c-a962-7bcf2bcc4397,2026-03-11 00:04:00,2026-03-11,tester,2026-03-11 00:04:11,https://www.commcarehq.org/form/2003e9e9-5097-4ec3-a13b-06465dab5f32,tester
356,1ea13698-f115-426f-80b2-15cf9d534a88,community_01,Joseph,Isa,male,1958-03-24,67978351466,08048463197,https://www.commcarehq.org/photos/farmer_356.jpg,7,livestock_farming,14,owned,1,rain-fed,---,rice maize,---,4.6,2.0,goats,6,---,10.3364389 7.3493419 0.0 20.0,yes,17666f34-0aa5-4ac0-8be4-d32a2cacba9c,2026-02-02 00:04:00,2026-02-02,tester,2026-02-02 00:04:20,https://www.commcarehq.org/form/1ea13698-f115-426f-80b2-15cf9d534a88,tester
357,994ea516-fc76-4a1a-ace2-a7394e41d1ee,community_01,Samuel,Samuel,male,1990-07-23,97241682280,08099755311,https://www.commcarehq.org/photos/farmer_357.jpg,5,livestock_farming,8,family_land,1,rain-fed,---,maize,---,3.6,---,goats,6,---,10.2325231 7.3963762 0.0 20.0,yes,bcfe2dc2-6a1d-4b82-a91e-414b625342e2,2026-03-10 00:02:00,2026-03-10,tester,2026-03-10 00:02:19,https://www.commcarehq.org/form/994ea516-fc76-4a1a-ace2-a7394e41d1ee,tester
358,4e653890-bff6-4df9-b2a1-5fc8ad5ad261,community_03,John,Abdullahi,female,1971-06-15,96858555202,08003657943,https://www.commcarehq.org/photos/farmer_358.jpg,7,crop_farming,8,owned,1,rain-fed,---,maize groundnuts rice,1.6,5.4,0.5,goats,6,---,10.2115285 7.4575953 0.0 20.0,yes,f0898276-7fc8-46a8-94ca-13794bdc8025,2026-04-05 00:05:00,2026-04-05,tester,2026-04-05 00:05:09,https://www.commcarehq.org/form/4e653890-bff6-4df9-b2a1-5fc8ad5ad261,tester
359,b8deda96-ae68-430b-a330-a79a80328136,community_03,Joseph,Sani,male,1991-05-16,,08041625300,https://www.commcarehq.org/photos/farmer_359.jpg,5,crop_farming,13,owned,3,rain-fed,---,maize,---,4.2,---,---,---,---,10.3296057 7.5025965 0.0 20.0,yes,617bfa08-5fe0-4e77-9616-475a5bf4f5a8,2026-05-11 00:02:00,2026-05-11,tester,2026-05-11 00:02:09,https://www.commcarehq.org/form/b8deda96-ae68-430b-a330-a79a80328136,tester
360,82e97529-9ec9-4a46-ab85-87274323427d,community_04,Elizabeth,Bello,male,2006-03-08,54483324328,08003040476,https://www.commcarehq.org/photos/farmer_360.jpg,7,crop_farming,1,family_land,2,rain-fed,---,rice groundnuts maize,2.1,4.7,2.2,goats,9,---,10.5817684 7.2550692 0.0 20.0,yes,2c7ed84b-49d8-442f-9ccd-dc4f21eec3d4,2026-04-10 00:08:00,2026-04-10,tester,2026-04-10 00:08:17,https://www.commcarehq.org/form/82e97529-9ec9-4a46-ab85-87274323427d,tester
361,2d95075f-c884-4d10-8a5e-ceb55e3c9168,community_01,Emmanuel,Ahmed,male,1979-10-05,88168939101,08002430858,https://www.commcarehq.org/photos/farmer_361.jpg,6,livestock_farming,24,family_land,2,rain-fed,---,groundnuts,2.4,---,---,goats,8,---,10.3041367 7.2476671 0.0 20.0,yes,c18fac4f-ecc0-496d-8545-22d898a9471f,2026-01-08 00:05:00,2026-01-08,tester,2026-01-08 00:05:17,https://www.commcarehq.org/form/2d95075f-c884-4d10-8a5e-ceb55e3c9168,tester
362,23de58a9-87b3-4f43-9277-2d93fc90b789,community_02,Mary,Musa,male,2005-03-26,,8072625346,https://www.commcarehq.org/photos/farmer_362.jpg,4,crop_farming,3,owned,1,rain-fed,---,groundnuts maize,2.9,2.8,---,goats,14,---,10.2661029 7.3966729 0.0 20.0,yes,501d3217-67db-43cb-9c53-ad8524e7286e,2026-03-15 00:08:00,2026-03-15,tester,2026-03-15 00:08:12,https://www.commcarehq.org/form/23de58a9-87b3-4f43-9277-2d93fc90b789,tester
363,a7b0d986-79e5-40bc-83c0-77033a5a3c4d,community_01,Mary,Michael,male,2008-06-30,,08093351021,https://www.commcarehq.org/photos/farmer_363.jpg,6,crop_farming,1,owned,1,rain-fed,---,maize groundnuts,0.8,4.3,---,---,---,---,10.5521162 7.5728173 0.0 20.0,yes,b8698985-1749-44a4-8cf0-818d7e3bfe25,2026-01-29 00:02:00,2026-01-29,tester,2026-01-29 00:02:12,https://www.commcarehq.org/form/a7b0d986-79e5-40bc-83c0-77033a5a3c4d,tester
364,f28bc1f3-69fb-4b02-88ce-4f9a10e57fbe,community_03,Naomi,Okafor,female,1995-07-15,30151134092,08023304410,https://www.commcarehq.org/photos/farmer_364.jpg,3,livestock_farming,12,owned,2,rain-fed,---,maize groundnuts rice,2.2,5.4,4.0,goats,20,---,10.3741378 7.5808586 0.0 20.0,yes,ec18b64e-bbe2-480b-b72e-121b4fbfe31e,2026-03-01 00:07:00,2026-03-01,tester,2026-03-01 00:07:06,https://www.commcarehq.org/form/f28bc1f3-69fb-4b02-88ce-4f9a10e57fbe,tester
365,6a374491-8318-4d23-b17f-49a6564158ca,community_02,Fatima,Eze,male,1968-04-23,61117931491,08075364539,https://www.commcarehq.org/photos/farmer_365.jpg,2,crop_farming,28,owned,2,rain-fed,---,rice maize,---,3.2,2.4,---,---,---,10.3373815 7.5673195 0.0 20.0,yes,da261a85-1335-42c4-abbd-94ea91f7f9a0,2026-02-07 00:06:00,2026-02-07,tester,2026-02-07 00:06:15,https://www.commcarehq.org/form/6a374491-8318-4d23-b17f-49a6564158ca,tester
366,bb4d0571-1d56-4856-a437-3cd7bda3dbe6,community_04,Joy,Balogun,male,1974-03-31,,08038895552,https://www.commcarehq.org/photos/farmer_366.jpg,7,crop_farming,22,owned,2,borehole,---,maize rice groundnuts,1.9,5.0,2.9,---,---,---,10.4575609 7.2622805 0.0 20.0,yes,515c85b2-e0f4-458f-8f55-39d3206afc8d,2026-02-18 00:07:00,2026-02-18,tester,2026-02-18 00:07:05,https://www.commcarehq.org/form/bb4d0571-1d56-4856-a437-3cd7bda3dbe6,tester
367,ece00b2b-b8a5-446d-bbd3-07ad4651c6fe,community_07,Esther,Abdullahi,male,2006-07-16,,08024850800,https://www.commcarehq.org/photos/farmer_367.jpg,3,mixed_farming,1,owned,1,rain-fed,---,groundnuts maize,1.4,2.7,---,goats,21,---,10.3913758 7.4459213 0.0 20.0,yes,d4a17a95-a04c-4633-ac31-1d815c69b7c8,2026-05-06 00:02:00,2026-05-06,tester,2026-05-06 00:02:20,https://www.commcarehq.org/form/ece00b2b-b8a5-446d-bbd3-07ad4651c6fe,tester
368,9a317dcc-5670-4d7a-a877-13d6f325a29d,community_02,Amina,Mohammed,female,1969-10-13,,08045896939,https://www.commcarehq.org/photos/farmer_368.jpg,3,crop_farming,7,owned,3,rain-fed,---,groundnuts maize,1.3,5.2,---,---,---,---,10.3642428 7.2041176 0.0 20.0,yes,a6e6d26f-fce3-4812-9935-f93e8575dc0f,2026-06-22 00:08:00,2026-06-22,tester,2026-06-22 00:08:05,https://www.commcarehq.org/form/9a317dcc-5670-4d7a-a877-13d6f325a29d,tester
